@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.Remove-R3-32-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-6-weka.filters.unsupervised.attribute.Remove-R10

@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute YSTANDDEV numeric
@attribute ZSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0,8.61,1.74,5.36,6.37,2.93,6.54,7.2,6.54,Jogging
0,8.5,1.43,5.08,6.49,2.91,6.1,7.23,6.1,Jogging
0,8.33,1.75,5.23,6.67,2.79,6.34,7.4,6.34,Jogging
0,8.74,1.66,5.13,6.48,2.58,6.22,7.22,6.22,Jogging
0,8.3,1.41,5.2,6.7,3.15,6.25,7.39,6.25,Jogging
0,5.25,0.69,2.39,3.09,1.34,5.02,6.48,5.02,Jogging
0,9,-1.51,2.97,1.79,2.1,3.49,2.34,3.49,Upstairs
0,9.03,-1.56,2.6,1.79,1.96,3.09,2.37,3.09,Upstairs
0,9.01,-1.78,2.79,1.77,2.06,3.25,2.34,3.25,Upstairs
0,9.05,-1.58,3.04,1.87,1.97,3.56,2.48,3.56,Upstairs
0,9.08,-1.48,3.04,1.92,1.9,3.52,2.59,3.52,Upstairs
0,9,-1.69,2.86,1.62,1.97,3.31,2.11,3.31,Upstairs
0,9.14,-1.66,2.51,1.86,2.18,2.98,2.46,2.98,Upstairs
0,9.08,-1.61,2.65,1.84,1.91,3.19,2.43,3.19,Upstairs
0,9.09,-1.65,2.62,1.7,1.9,3.09,2.27,3.09,Upstairs
0,8.97,-1.95,2.67,1.88,2.13,3.16,2.57,3.16,Upstairs
0,9.13,-1.69,2.8,1.65,1.88,3.3,2.25,3.3,Upstairs
0,9.08,-1.79,2.6,1.96,2.06,3.04,2.53,3.04,Upstairs
0,9.07,-1.62,2.72,1.7,1.98,3.21,2.26,3.21,Upstairs
0,1.75,-0.11,0.49,1.43,0.48,3.14,8.27,3.14,Upstairs
0,8.88,-1.57,3.56,2.15,1.44,4.19,2.8,4.19,Downstairs
0,8.99,-1.55,3.32,2.24,1.5,4.02,2.93,4.02,Downstairs
0,8.82,-1.85,3.38,2.34,1.49,3.99,3.12,3.99,Downstairs
0,9.06,-1.92,3.17,2.48,1.52,4.03,3.15,4.03,Downstairs
0,8.87,-1.68,3.4,2.36,1.59,4.2,3.1,4.2,Downstairs
0,8.28,-1.52,3.07,2.6,1.55,4.18,3.66,4.18,Downstairs
0,9.22,-1.36,2.61,1.77,1.96,3.12,2.37,3.12,Upstairs
0,9.27,-1.84,2.49,2.03,1.95,2.99,2.63,2.99,Upstairs
0,9.31,-1.58,2.35,1.94,1.92,2.87,2.56,2.87,Upstairs
0,9.15,-1.94,2.23,2.01,1.89,2.62,2.64,2.62,Upstairs
0,9.19,-1.94,2.44,2.08,1.98,2.96,2.71,2.96,Upstairs
0,9.27,-1.61,2.51,2.07,1.81,3.02,2.79,3.02,Upstairs
0,5.57,3.59,1.56,2.01,3.6,2.31,3.22,2.31,Upstairs
0,9.03,-1.46,2.57,2.46,1.77,3.2,3.22,3.2,Downstairs
0,9.29,-1.74,2.74,2.71,1.58,3.53,3.36,3.53,Downstairs
0,9.25,-1.45,2.81,2.34,1.87,3.5,3.04,3.5,Downstairs
0,9.09,-1.88,2.63,2.69,1.72,3.54,3.44,3.54,Downstairs
0,9.22,-1.88,2.83,2.61,1.58,3.73,3.36,3.73,Downstairs
0,4.32,-0.88,1.37,2.38,0.94,3.8,6.04,3.8,Downstairs
0,9.18,-1.55,2.54,1.99,2.07,2.99,2.61,2.99,Upstairs
0,9.13,-1.72,2.57,2.18,2.13,3.19,2.88,3.19,Upstairs
0,9.13,-1.94,2.52,2.08,1.92,2.99,2.7,2.99,Upstairs
0,9.05,-1.81,2.53,1.93,1.94,3.11,2.53,3.11,Upstairs
0,9.21,-1.67,2.61,1.82,1.79,3.08,2.51,3.08,Upstairs
0,9,-1.85,2.64,1.98,2.11,3.11,2.63,3.11,Upstairs
0,4.27,-0.27,1.18,2.38,0.9,3.14,6.29,3.14,Upstairs
0,8.51,-1.51,4.29,2.76,1.83,5.04,3.57,5.04,Downstairs
0,8.81,-1.57,3.43,2.41,1.72,4.15,3.16,4.15,Downstairs
0,8.89,-1.7,3.29,2.71,1.77,4.08,3.49,4.08,Downstairs
0,8.99,-1.94,3.04,2.74,1.6,4,3.38,4,Downstairs
0,9,-2.02,2.99,2.52,1.5,3.84,3.17,3.84,Downstairs
0,9.09,-1.81,3.03,2.68,1.87,3.97,3.52,3.97,Downstairs
0,3.8,-0.56,1.06,2.28,0.97,3.54,6.53,3.54,Downstairs
0,9.95,-0.54,5.37,3.32,2.35,6.94,4.15,6.94,Walking
0,9.98,-0.62,5.26,3.74,2.47,6.71,4.75,6.71,Walking
0,10.03,-0.71,5.09,3.99,2.63,6.66,4.93,6.66,Walking
0,10.31,-0.51,4.98,3.86,2.54,6.58,4.87,6.58,Walking
0,10.24,-0.5,5.21,3.69,2.36,6.68,4.7,6.68,Walking
0,10.29,-0.56,4.83,4.07,2.67,6.38,5.12,6.38,Walking
0,10.25,-0.42,4.65,4.03,2.51,6,5.08,6,Walking
0,10.34,-0.46,4.5,3.6,2.23,6.08,4.59,6.08,Walking
0,10.37,-0.58,4.64,3.69,2.37,6.02,4.69,6.02,Walking
0,10.39,-0.52,4.75,3.72,2.35,6.2,4.72,6.2,Walking
0,10.54,-0.53,4.86,3.88,2.28,6.15,4.98,6.15,Walking
0,10.14,-0.46,4.47,4.11,2.29,6.07,5.1,6.07,Walking
0,10.44,-0.45,4.63,3.87,2.28,5.95,4.89,5.95,Walking
0,10.52,-0.21,4.53,3.8,2.46,5.9,4.77,5.9,Walking
0,10.55,-0.46,4.7,4.02,2.23,6.16,5.1,6.16,Walking
0,10.54,-0.31,4.63,4.1,2.11,5.88,5.13,5.88,Walking
0,10.48,-0.58,4.7,3.86,2.18,6.12,4.89,6.12,Walking
0,10.65,-0.78,4.47,4,2.3,6.09,4.94,6.09,Walking
0,10.58,-0.62,4.74,4.26,2.25,6.13,5.33,6.13,Walking
0,10.34,-0.66,5.08,4.41,2.21,6.49,5.48,6.49,Walking
0,10.48,-0.85,4.65,4,2.08,6.16,4.98,6.16,Walking
0,10.53,-0.58,4.72,4.11,2.29,6.14,5.22,6.14,Walking
0,10.37,-0.71,4.77,4.31,2.45,6.13,5.32,6.13,Walking
0,10.43,-0.67,5.38,4.59,2.44,6.85,5.62,6.85,Walking
0,10.51,-0.89,4.81,4.25,2.56,6.45,5.34,6.45,Walking
0,10.24,-0.59,4.11,3.49,2.35,5.57,4.57,5.57,Walking
0,10.58,-0.68,4.88,4.08,2.35,6.39,5.17,6.39,Walking
0,10.26,-0.69,4.79,4.65,2.48,6.44,5.77,6.44,Walking
0,10.49,-0.88,4.96,4.66,2.59,6.49,5.83,6.49,Walking
0,10.43,-0.54,5.09,4.37,2.43,6.43,5.55,6.43,Walking
0,10.56,-0.82,5.19,4.12,2.29,6.7,5.17,6.7,Walking
0,10.63,-0.34,4.74,3.89,2.45,6.09,4.83,6.09,Walking
0,10.58,-0.46,5.04,3.97,2.44,6.49,4.95,6.49,Walking
0,3.32,-0.26,1.06,2.28,0.87,4.42,8.06,4.42,Walking
0,7.36,0.57,7.24,5.87,4.97,9.26,7.36,9.26,Jogging
0,1.42,1.59,9.48,6.17,5.23,11.91,7.16,11.91,Jogging
0,-2.12,1.19,9.02,7,4.55,11.32,8.05,11.32,Jogging
0,-2.98,1.48,9.33,6.72,4.8,11.28,7.9,11.28,Jogging
0,-5.91,0.79,6.65,7.74,3.52,8.3,9.22,8.3,Jogging
0,-6.56,0.69,6.2,7.92,3.72,7.72,9.42,7.72,Jogging
0,-6.54,0.79,6.47,7.34,3.89,8.08,9.16,8.08,Jogging
0,-7.37,0.54,5.22,8.09,3.69,6.16,9.47,6.16,Jogging
0,-7.04,0.4,5.54,7.95,3.79,6.77,9.3,6.77,Jogging
0,-6.96,0.5,6.22,7.25,4.19,7.72,8.79,7.72,Jogging
0,-6.26,0.92,7.06,7.36,4.41,8.58,8.92,8.58,Jogging
0,-6.42,0.97,7.09,6.66,4.09,8.96,8.45,8.96,Jogging
0,-5.79,0.56,7.62,7.18,4.48,9.74,8.75,9.74,Jogging
0,-6.15,0.56,8.46,7.46,4.34,10.78,9.04,10.78,Jogging
0,-3.67,0.3,9.45,7.06,4.64,11.94,8.5,11.94,Jogging
0,-1.68,1.2,9.86,6.09,4.42,12.22,7.08,12.22,Jogging
0,0.9,0.59,10.34,5.94,4.55,12.44,7.08,12.44,Jogging
0,1.56,0.93,10.68,6.66,4.36,12.72,7.93,12.72,Jogging
0,2.55,1.05,10.83,7.31,4.59,13,8.57,13,Jogging
0,3.02,1.26,10.51,7.3,4.63,12.74,8.58,12.74,Jogging
0,3.34,1.01,10.56,7.39,4.52,12.77,8.51,12.77,Jogging
0,3.08,1.21,10.43,6.68,4.18,12.55,7.84,12.55,Jogging
0,3.1,0.98,10.32,6.89,3.86,12.4,8.3,12.4,Jogging
0,3.37,0.45,10.05,7.35,3.91,12.33,8.7,12.33,Jogging
0,3.35,0.84,6.16,4.49,2.73,11.67,8.37,11.67,Jogging
0,7.4,0.06,7.07,4.13,2.53,8.44,5.1,8.44,Walking
0,6.26,-0.24,8.01,4.46,2.72,9.31,5.5,9.31,Walking
0,6.5,-0.44,8.08,4.34,2.68,9.43,5.35,9.43,Walking
0,6.54,-0.15,8.09,4.37,2.93,9.35,5.23,9.35,Walking
0,6.31,-0.15,8.2,4.12,2.52,9.39,5.03,9.39,Walking
0,6.31,-0.08,8.08,4.19,2.29,9.29,5.14,9.29,Walking
0,6.22,-0.22,8.29,3.95,2.2,9.56,4.97,9.56,Walking
0,6.09,-0.18,8.14,3.92,2.28,9.22,4.94,9.22,Walking
0,6.18,-0.03,8.32,4.02,2.17,9.49,4.94,9.49,Walking
0,6.13,-0.01,8.32,3.76,1.99,9.34,4.74,9.34,Walking
0,6.09,-0.11,8.13,3.9,1.87,9.23,4.9,9.23,Walking
0,6.26,-0.17,8.25,4.21,2.32,9.57,5.31,9.57,Walking
0,6.05,-0.05,8.34,4.17,2.13,9.56,5.17,9.56,Walking
0,5.96,-0.21,8.21,4,2.01,9.38,5.05,9.38,Walking
0,5.9,0.09,8.34,3.92,2.2,9.51,4.87,9.51,Walking
0,10.08,0.19,4.6,4.23,2.15,6.22,5.04,6.22,Walking
0,10.72,0.04,4.19,3.98,2.06,5.72,4.8,5.72,Walking
0,10.36,0.07,4.06,3.97,2.23,5.59,4.76,5.59,Walking
0,10.54,0.11,4.28,4.28,2.28,5.71,5.09,5.71,Walking
0,10.42,-0.17,4.61,4.63,2.25,5.96,5.37,5.96,Walking
0,10.57,-0.07,4.34,4.82,1.94,5.49,5.52,5.49,Walking
0,10.62,0.07,4.66,4.75,2.16,5.91,5.49,5.91,Walking
0,10.38,0.23,4.42,4.62,2.18,5.76,5.43,5.76,Walking
0,10.57,-0.15,4.65,4.7,2.14,5.99,5.58,5.99,Walking
0,10.66,-0.1,4.54,4.47,2.12,5.82,5.31,5.82,Walking
0,10.6,-0.21,4.66,4.44,2.13,5.9,5.22,5.9,Walking
0,10.61,-0.15,4.55,4.5,2.15,5.99,5.22,5.99,Walking
0,10.57,-0.21,4.32,4.37,2.45,6.12,5.22,6.12,Walking
0,10.61,-0.3,4.57,4.22,2.18,6.21,5.17,6.21,Walking
0,7.64,0.13,2.99,3.6,1.46,5.48,5.96,5.48,Walking
0,6.46,0.37,9.21,8.45,4.75,11,9.67,11,Jogging
0,5.71,1.2,10.54,8.55,4.13,12.5,9.65,12.5,Jogging
0,6.82,1.43,8.72,8.09,4.22,10.31,9.29,10.31,Jogging
0,7.77,1.22,6.54,8.42,4.25,7.82,9.5,7.82,Jogging
0,7.62,1.26,5.57,7.65,4.09,6.74,8.9,6.74,Jogging
0,7.23,1.01,6.2,7.73,4.46,7.33,8.99,7.33,Jogging
0,7.61,1.15,5.65,7.85,4.59,6.94,9.07,6.94,Jogging
0,7.85,1.03,6.23,7.88,4.57,7.4,9.02,7.4,Jogging
0,7.93,1,6.22,7.94,4.62,7.43,9.1,7.43,Jogging
0,7.87,1.18,7.06,7.17,4.88,8.68,8.24,8.68,Jogging
0,6.98,1.45,9.34,6.57,4.95,11.19,7.94,11.19,Jogging
0,4.01,1.37,9.12,4.98,5.81,11.46,6.3,11.46,Jogging
0,1.6,1.26,9.73,4.85,5.5,11.96,5.64,11.96,Jogging
0,0.14,1.62,9.51,5.55,5.48,11.76,6.61,11.76,Jogging
0,-0.82,1.55,9.48,5.82,5.2,11.78,6.92,11.78,Jogging
0,-1.21,1.5,9.49,6.23,5.06,11.88,7.32,11.88,Jogging
0,-2.04,1.53,9.47,5.92,5.08,11.77,6.94,11.77,Jogging
0,-1.95,1.74,9.56,6.07,4.75,11.79,7.23,11.79,Jogging
0,-2.66,1.65,9.48,6.4,4.85,11.77,7.62,11.77,Jogging
0,-2.21,1.35,8.89,6.16,4.46,11.06,7.28,11.06,Jogging
0,-2.24,1.56,9.44,6.67,4.23,11.71,7.98,11.71,Jogging
0,-2.66,1.7,9.39,6.43,4.37,11.66,7.77,11.66,Jogging
0,-1.6,1.73,8.91,5.61,4.46,11.25,6.8,11.25,Jogging
0,-1.91,1.5,9.07,5.64,4.4,11.36,6.81,11.36,Jogging
0,-2.05,1.84,9.14,5.94,4.28,11.21,7.23,11.21,Jogging
0,-2.51,1.65,9.41,6.26,4.17,11.56,7.41,11.56,Jogging
0,-2.04,1.33,8.91,6.65,4.3,11.06,8.18,11.06,Jogging
0,-2.62,1.54,9.46,6.77,4.86,11.62,7.98,11.62,Jogging
0,-2.79,1.56,9.33,6.71,4.07,11.58,8.07,11.58,Jogging
0,-1.97,1.17,6.17,4.14,2.82,10.8,6.87,10.8,Jogging
0,8.7,0.35,6.21,4.78,3.31,7.9,5.93,7.9,Upstairs
0,6.4,0.89,8.72,4.25,3.11,10.29,5.25,10.29,Upstairs
0,5.57,0.85,9.01,3.87,2.72,10.48,4.82,10.48,Upstairs
0,5.92,0.8,9.09,4.13,3.01,10.59,4.98,10.59,Upstairs
0,1.17,0.16,2.16,1.13,0.61,10.23,5.89,10.23,Upstairs
0,8.75,1.39,5.46,3.91,3.4,6.79,4.71,6.79,Downstairs
0,5.64,0.99,9,4.24,2.81,10.16,5.09,10.16,Downstairs
0,5.54,0.81,9.32,3.87,2.78,10.29,4.69,10.29,Downstairs
0,2.71,0.59,5.56,2.05,1.43,10.26,4.74,10.26,Downstairs
0,7.18,0.77,7.31,6.04,4.13,9.01,6.95,9.01,Upstairs
0,7.25,0.57,7.99,5.77,3.98,9.54,6.75,9.54,Upstairs
0,6.77,0.21,8.51,5.18,3.72,10.01,6.31,10.01,Upstairs
0,3.22,0.58,4.6,2.68,1.75,10.18,6.35,10.18,Upstairs
0,9.86,0.76,5.61,3.3,3.27,6.6,4.14,6.6,Downstairs
0,8.11,0.57,7.96,3.19,2.8,9.12,4.13,9.12,Downstairs
0,7.67,0.47,7.88,3.18,2.46,9.11,4.04,9.11,Downstairs
0,3.36,0.63,4.02,2.12,1.34,9.49,5.74,9.49,Downstairs
0,3.59,1.11,8.64,5.01,4.56,10.24,6.18,10.24,Upstairs
0,0.84,0.86,9.28,4.31,3.76,11.03,5.41,11.03,Upstairs
0,0.52,0.61,9.45,3.71,3.59,10.9,4.61,10.9,Upstairs
0,-0.62,0.78,8.7,3.69,3.08,11.18,5.17,11.18,Upstairs
0,8.96,0.62,6.38,3.31,3.34,7.92,4.16,7.92,Downstairs
0,8.98,0.28,6.97,3.78,3.2,8.64,4.73,8.64,Downstairs
0,9.06,0.28,6.63,3.24,3.28,8.24,4.27,8.24,Downstairs
0,5.98,0.25,5.2,3.04,2.28,8.92,5.2,8.92,Downstairs
0,6.34,0.61,7.48,5.61,4.5,9.2,6.64,9.2,Upstairs
0,7.08,0.19,8.37,5.9,4.11,9.95,6.76,9.95,Upstairs
0,7.11,0.16,8.47,5.62,3.77,9.97,6.58,9.97,Upstairs
0,4.63,0.45,5.54,3.52,2.36,9.4,6.35,9.4,Upstairs
0,9.98,0.41,5.1,3.29,3.02,6.85,4.2,6.85,Downstairs
0,10.64,0.02,3.96,3.64,3.13,5.24,4.44,5.24,Downstairs
0,10.79,0.08,4.1,3.35,2.97,5.35,4.21,5.35,Downstairs
0,6.5,0.14,2.52,3.15,1.79,5.25,6.35,5.25,Downstairs
0,9.53,1.84,2.64,2.88,2.23,3.4,3.43,3.4,Walking
0,9.39,0.2,3.13,2.91,2.2,4.25,3.56,4.25,Walking
0,9.85,-0.5,2.01,3.05,2.78,2.63,3.71,2.63,Walking
0,10.01,-0.43,1.86,2.89,2.7,2.38,3.48,2.38,Walking
0,9.93,-0.24,1.68,3.46,1.95,2.28,4.03,2.28,Walking
0,9.76,0.05,1.87,3.43,1.72,2.52,4.18,2.52,Walking
0,9.94,0.22,1.84,3.33,1.75,2.44,4.02,2.44,Walking
0,9.98,0.39,1.57,3.47,1.75,2.07,4.09,2.07,Walking
0,9.95,0.43,2.04,3.8,1.9,2.53,4.53,2.53,Walking
0,9.84,1.49,1.56,3.39,2.15,1.93,4.04,1.93,Walking
0,10.01,0.79,1.85,3.33,2.63,2.41,3.92,2.41,Walking
0,10.01,0.56,1.46,3.74,2.32,1.84,4.22,1.84,Walking
0,9.93,1.34,1.55,3.83,2.62,1.98,4.45,1.98,Walking
0,9.91,1.79,1.66,3.7,2.56,2.12,4.29,2.12,Walking
0,9.94,1.44,1.52,3.62,2.42,1.98,4.22,1.98,Walking
0,9.93,1.61,1.33,3.14,2.19,1.8,3.65,1.8,Walking
0,10.15,1.8,1.25,3.1,2.4,1.65,3.65,1.65,Walking
0,9.99,0.78,1.45,3.53,2.29,1.9,4.17,1.9,Walking
0,9.97,1.21,1.19,3.21,2.11,1.63,3.86,1.63,Walking
0,9.96,1.28,1.19,3.09,2.02,1.55,3.6,1.55,Walking
0,10.03,1.51,1.49,3.65,2.95,1.94,4.16,1.94,Walking
0,9.83,1.59,1.57,3.82,2.66,2.03,4.29,2.03,Walking
0,9.98,1.57,1.57,3.85,2.65,2,4.47,2,Walking
0,9.72,1.43,1.42,4.15,2.45,2,4.74,2,Walking
0,9.99,1.47,1.37,3.46,2.61,1.89,4.06,1.89,Walking
0,9.99,1.42,1.45,3.33,2.39,1.87,3.89,1.87,Walking
0,9.87,1.13,1.45,3.98,2.4,2.18,4.63,2.18,Walking
0,9.93,0.84,1.26,3.63,1.88,1.66,4.26,1.66,Walking
0,9.98,1.19,1.07,3.46,2.06,1.36,4.09,1.36,Walking
0,10.05,1.28,1.12,3.34,1.98,1.45,3.91,1.45,Walking
0,9.88,1.4,1.34,3.09,2.27,1.84,3.63,1.84,Walking
0,9.99,1.63,1.66,2.59,2.25,2.19,2.97,2.19,Walking
0,8.53,1.37,1.31,2.58,2.07,1.94,3.61,1.94,Walking
0,9.46,-1.01,4,3.42,2.16,5.38,4.23,5.38,Walking
0,9.46,-0.71,4.13,3.32,2.2,5.35,4.09,5.35,Walking
0,9.13,-0.61,4.35,3.33,2.19,5.55,4.18,5.55,Walking
0,9.32,-0.7,4.61,3.35,2.18,5.77,4.11,5.77,Walking
0,9.35,-0.67,4.62,3.22,2.19,5.78,3.91,5.78,Walking
0,9.31,-0.63,4.82,2.96,2.07,5.91,3.64,5.91,Walking
0,9.33,-0.68,4.92,3.04,2.14,6.01,3.76,6.01,Walking
0,9.02,-0.61,4.95,3.36,2.2,6.11,4.14,6.11,Walking
0,9.07,-0.62,4.79,3.33,2,5.94,4.11,5.94,Walking
0,9.13,-0.64,4.96,3.06,2.17,6.1,3.83,6.1,Walking
0,9.21,-0.58,5.16,3.43,2.24,6.32,4.1,6.32,Walking
0,9.3,-0.78,4.83,3.5,2.26,5.98,4.25,5.98,Walking
0,9.95,-0.79,4.2,3.69,2.35,5.39,4.44,5.39,Walking
0,9.95,0.36,4.25,3.84,3.37,5.43,4.75,5.43,Walking
0,9.82,0.64,4.26,4.14,3.5,5.18,5.19,5.18,Walking
0,10.35,0.11,4.4,4.3,3.34,5.51,5.35,5.51,Walking
0,10.19,0.52,4.47,4.31,3.41,5.63,5.32,5.63,Walking
0,9.9,0.68,4.3,4.15,3.39,5.34,5.2,5.34,Walking
0,10.27,0.36,4.14,4.09,3.49,5.22,5.07,5.22,Walking
0,9.77,0.63,4.16,4.11,3.42,5.21,5.11,5.21,Walking
0,9.77,0.52,4.27,4.03,3.52,5.32,5.06,5.32,Walking
0,9.92,0.6,4.26,4.21,3.44,5.4,5.31,5.4,Walking
0,10.03,0.4,3.91,3.84,3.3,4.96,4.84,4.96,Walking
0,9.84,0.79,4.51,4.11,3.25,5.58,5.2,5.58,Walking
0,10.11,0.56,4.55,4.27,3.29,5.81,5.23,5.81,Walking
0,10.05,0.4,4.56,4.12,3.28,5.75,5.22,5.75,Walking
0,9.96,0.39,4.64,4.27,3.34,5.92,5.26,5.92,Walking
0,9.99,0.48,4.38,4.15,3.49,5.53,5.19,5.53,Walking
0,10.04,0.57,4.41,4.52,3.37,5.62,5.59,5.62,Walking
0,9.74,0.98,4.43,4.27,3.41,5.61,5.35,5.61,Walking
0,10.24,0.57,4.83,4.53,3.39,6.04,5.57,6.04,Walking
0,9.91,0.56,4.66,4.24,3.32,5.81,5.33,5.81,Walking
0,9.99,0.43,4.54,3.99,3.24,5.7,5,5.7,Walking
0,9.19,0.3,3.41,3.1,2.66,4.93,4.33,4.93,Walking
0,9.99,0.01,1.73,2.73,2.06,2.24,3.25,2.24,Walking
0,9.89,-0.37,2.12,3.06,2.18,2.61,3.58,2.61,Walking
0,10.03,-0.36,2.11,2.85,2.24,2.68,3.35,2.68,Walking
0,9.62,-0.27,3.13,2.82,2.16,3.95,3.35,3.95,Walking
0,9.11,0.15,3.86,2.62,2.25,4.75,3.18,4.75,Walking
0,8.59,0.45,5.15,3.02,2.27,5.92,3.43,5.92,Walking
0,8.8,0.55,4.72,3.08,2.48,5.53,3.56,5.53,Walking
0,9.05,0.45,4.35,2.98,2.49,5.1,3.45,5.1,Walking
0,8.98,0.3,4.31,3.11,2.49,5.14,3.55,5.14,Walking
0,8.95,0.3,4.4,3.07,2.55,5.25,3.5,5.25,Walking
0,9.01,0.37,4.52,2.85,2.76,5.38,3.33,5.38,Walking
0,9.04,0.47,4.35,3.33,2.53,5.21,3.79,5.21,Walking
0,9.26,0.31,4.25,3.16,2.79,5.11,3.64,5.11,Walking
0,9.22,0.39,4.04,3.19,2.59,4.95,3.67,4.95,Walking
0,9.38,0.53,3.88,2.79,2.46,4.72,3.17,4.72,Walking
0,9.16,0.73,4.22,2.5,2.6,5.04,2.84,5.04,Walking
0,9.21,0.78,4.02,2.68,2.49,4.69,3.04,4.69,Walking
0,9.21,0.85,4.19,2.65,2.61,5.02,3.06,5.02,Walking
0,9.07,0.57,4.28,2.49,2.52,5.06,2.96,5.06,Walking
0,9.18,0.79,4.17,2.72,2.76,5.07,3.25,5.07,Walking
0,9.15,0.77,4.16,2.46,2.55,4.81,2.85,4.81,Walking
0,9.14,0.41,4.06,2.62,2.51,4.74,3.09,4.74,Walking
0,9.18,0.44,4.17,2.76,2.49,4.83,3.17,4.83,Walking
0,9.16,0.53,4.12,2.72,2.71,4.88,3.11,4.88,Walking
0,8.89,0.26,4.52,2.82,2.75,5.44,3.32,5.44,Walking
0,9.13,0.27,4.26,3.08,2.67,5.13,3.5,5.13,Walking
0,9.14,0.24,4.05,2.78,2.6,4.84,3.18,4.84,Walking
0,5.05,-0.03,2.58,2.31,1.2,5.16,4.79,5.16,Walking
0,8.38,0.99,7.76,7.29,4.15,9.14,8.14,9.14,Jogging
0,8.36,0.76,7.32,7.14,4.88,8.58,8.07,8.58,Jogging
0,8.9,0.29,7.56,6.94,4.81,8.85,7.79,8.85,Jogging
0,8.46,0.03,7.44,7.13,4.4,8.82,8.02,8.82,Jogging
0,8.5,-0.09,8.21,7.37,4.7,9.34,8.31,9.34,Jogging
0,8.45,0.49,7.76,7,4.8,9.02,8,9.02,Jogging
0,8.57,0.13,8.3,7.12,4.5,9.6,7.94,9.6,Jogging
0,8.48,-0.3,8.37,6.97,5.2,9.44,7.89,9.44,Jogging
0,8.56,-0.22,8.43,7.27,4.77,9.71,8.23,9.71,Jogging
0,8.65,-0.13,8.17,7.12,5.01,9.44,8.01,9.44,Jogging
0,8.6,-0.2,8.48,7.02,5.04,9.68,7.85,9.68,Jogging
0,8.7,-0.22,8.6,7.48,5.26,9.97,8.33,9.97,Jogging
0,8.74,-0.16,8.64,7.1,4.63,9.98,7.96,9.98,Jogging
0,8.29,-0.05,8.47,7.14,4.61,9.81,8.19,9.81,Jogging
0,8.26,-0.16,8.59,7.63,4.84,9.73,8.64,9.73,Jogging
0,8.31,-0.51,8.61,7.56,5.32,9.92,8.6,9.92,Jogging
0,8.06,-0.64,9.03,7.68,4.84,10.12,8.57,10.12,Jogging
0,8.28,-0.7,8.83,7.42,4.84,10,8.38,10,Jogging
0,8.23,-0.85,9.02,7.73,5.23,10.12,8.67,10.12,Jogging
0,7.78,-0.87,9.39,7.78,5.12,10.44,8.79,10.44,Jogging
0,8.09,-0.6,8.36,7.54,4.82,9.52,8.48,9.52,Jogging
0,8.62,0.36,8.24,7.28,4.58,9.46,8.18,9.46,Jogging
0,8.2,-0.51,8.83,7.34,4.7,9.98,8.33,9.98,Jogging
0,8.29,-0.22,8.81,7.17,4.75,10,8.01,10,Jogging
0,7.6,-0.22,8.64,7.83,5.7,10.01,8.84,10.01,Jogging
0,9.63,0.17,6.31,4.95,4.39,7.47,6.21,7.47,Jogging
0,8.89,-0.15,8.03,6.57,4.91,9.35,7.64,9.35,Jogging
0,10.06,0.15,5.55,4.02,3.94,6.91,5.06,6.91,Jogging
0,9.92,0.22,5.43,4.23,4.05,6.67,5.24,6.67,Jogging
0,10.15,0.25,5.24,3.87,3.71,6.55,4.85,6.55,Jogging
0,10.07,0.08,5.05,3.51,3.88,6.13,4.44,6.13,Jogging
0,8.29,0.1,4.32,3.19,3.06,6.61,4.99,6.61,Jogging
0,2.16,1.78,7.78,4.35,4.75,10.2,5.56,10.2,Jogging
0,0.64,1.8,7.27,3.07,4.88,10.05,3.82,10.05,Jogging
0,0.67,1.2,7.36,2.93,4.4,10.11,3.7,10.11,Jogging
0,0.67,1.77,7.45,2.67,4.36,10.2,3.46,10.2,Jogging
0,0.59,1.78,7.62,2.48,4.49,10.37,3.09,10.37,Jogging
0,0.77,1.77,7.39,2.73,4.41,10.17,3.39,10.17,Jogging
0,0.7,1.88,7.25,2.76,4.59,10.06,3.56,10.06,Jogging
0,0.77,2.2,7.9,2.99,4.62,10.5,3.82,10.5,Jogging
0,0.43,1.92,7.69,3.08,4.39,10.4,4.03,10.4,Jogging
0,0.53,1.84,7.64,2.85,4.4,10.2,3.67,10.2,Jogging
0,0.57,1.99,7.56,3.12,4.53,10.33,4.01,10.33,Jogging
0,0.73,1.86,7.26,3,4.26,10.06,3.78,10.06,Jogging
0,0.59,1.66,7.28,3.07,4.34,10.02,3.9,10.02,Jogging
0,0.57,1.89,7.4,3.11,4.2,10.06,4.08,10.06,Jogging
0,0.42,1.93,7.88,3.27,4.11,10.37,4.22,10.37,Jogging
0,0.45,1.9,7.69,3.38,4.48,10.26,4.29,10.26,Jogging
0,0.61,1.9,7.23,3.04,4.4,9.95,3.81,9.95,Jogging
0,0.64,1.73,7.19,3.09,4.34,9.88,3.87,9.88,Jogging
